date,ticker,open,high,low,close,volume,is_price_outlier,daily_return,pct_return,log_return,price_diff,open_close_diff,high_low_diff,typical_price,median_price,weighted_close,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_50,ema_100,ema_200,golden_cross,death_cross,rsi,roc,momentum,price_momentum,volume_momentum,true_range,atr,rolling_volatility_10,rolling_volatility_20,rolling_volatility_30,historical_volatility,std_10,variance_10,std_20,variance_20,bollinger_middle,bollinger_upper,bollinger_lower,bollinger_bandwidth,bollinger_percent_b,macd_line,macd_signal,macd_histogram,volume_rolling_mean_10,volume_rolling_std_10,volume_rolling_mean_20,volume_rolling_std_20,volume_change,volume_ratio,vwap,obv,rolling_mean_5,rolling_median_5,rolling_max_5,rolling_min_5,rolling_std_5,rolling_var_5,rolling_mean_10,rolling_median_10,rolling_max_10,rolling_min_10,rolling_std_10,rolling_var_10,rolling_mean_20,rolling_median_20,rolling_max_20,rolling_min_20,rolling_std_20,rolling_var_20,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_10,close_lag_20,open_lag_1,open_lag_2,open_lag_3,open_lag_5,open_lag_10,open_lag_20,high_lag_1,high_lag_2,high_lag_3,high_lag_5,high_lag_10,high_lag_20,low_lag_1,low_lag_2,low_lag_3,low_lag_5,low_lag_10,low_lag_20,volume_lag_1,volume_lag_2,volume_lag_3,volume_lag_5,volume_lag_10,volume_lag_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,return_lag_20,year,quarter,month,week,day,day_of_week,is_month_end,is_month_start,is_quarter_end,higher_high,higher_low,lower_high,lower_low,inside_bar,outside_bar,is_doji,is_bullish_engulfing,is_bearish_engulfing,is_pin_bar,is_hammer,is_shooting_star,is_marubozu,trend_strength,swing_high,swing_low,break_of_structure_up,break_of_structure_down,change_of_character,price_action_label,static_support,static_resistance,dynamic_resistance,dynamic_support,nearest_support,nearest_resistance,support_distance,resistance_distance,swing_zone_width,demand_zone,supply_zone,demand_zone_strength,supply_zone_strength,zone_width,demand_zone_age,supply_zone_age,fresh_demand_zone,fresh_supply_zone,nearest_demand_zone,nearest_supply_zone,demand_zone_retested,supply_zone_retested,fib_236,fib_382,fib_50,fib_618,fib_786,fib_1272,fib_1618,fib_2618,distance_from_fibonacci,closest_fibonacci_level,fibonacci_confluence,trend_score,trend_label,is_uptrend,is_downtrend,is_sideways,trend_reversal_signal,higher_high_count,lower_high_count,higher_low_count,lower_low_count,bullish_structure,bearish_structure,market_bias,market_structure,breakout_above_resistance,breakdown_below_support,volume_confirmation,fake_breakout,breakout_label,support_bounce,resistance_rejection,demand_zone_bounce,supply_zone_rejection,target_1_day,future_return_1_day,target_direction_1_day,target_regression_1_day,target_3_day,future_return_3_day,target_direction_3_day,target_regression_3_day,target_5_day,future_return_5_day,target_direction_5_day,target_regression_5_day
2023-01-16,SAMPLE,98.21624142608133,98.81886349126611,97.93093422462805,98.24967220481626,4163650,False,0.7847630752777945,0.0080517499301699,0.0080195075478028,0.033430778734953,0.033430778734953,0.887929266638082,98.3331566402368,98.37489885794707,98.31228553138166,98.0135484918964,98.4813587546386,,,,,98.11054472544726,98.43641410338408,,,,,,,,,-1.8021730252199573,-0.0180123916862947,2354631.0,1.353954361727645,,0.0109188267146089,,,,1.238997126312447,1.535113879010502,,,,,,,,,,,3456511.3,1261948.1592094072,,,-0.1668906019801417,1.2045816254094122,98.22017983457192,-7150763.0,98.0135484918964,98.24967220481626,99.03393125709538,96.97360838876357,0.8046254458275702,0.6474221080732162,98.4813587546386,98.30824214831524,100.54996353629892,96.83339298486742,1.238997126312447,1.535113879010502,,,,,,,97.46490912953848,98.34562147926836,99.03393125709538,96.83339298486742,100.05184523003622,,96.9103824236882,98.172530558192,99.0677065362507,97.63474549045368,100.80775998581812,,97.66444708489736,98.72212598120711,99.10844290182968,97.82521128303604,100.99959778528104,,96.29379404444838,98.07677668533675,98.26960413881405,96.49709366631735,99.41145607978608,,4997723.0,2502127.0,2136160.0,4791519.0,1809019.0,,-0.0089552776878385,-0.0069502418927521,0.0212462225812208,-0.0146276301162252,,,2023,1,1,3,16,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0.0376502723708276,False,False,False,False,False,Doji,,,,96.29379404444838,96.29379404444838,,0.0199072232657485,,,False,False,,,,1.0,,True,False,96.29379404444838,,False,False,,,,,,,,,,,False,,,,,,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,False,False,98.83500271705635,0.0059575823420548,True,0.0059575823420548,97.6974220234909,-0.0056208857386731,False,-0.0056208857386731,98.79649908148342,0.0055656865249098,True,0.0055656865249098
2023-01-17,SAMPLE,99.27183173429144,99.68613105085058,98.11244053087512,98.83500271705635,4647919,False,0.5853305122400911,0.0059575823420547,0.0059399061186671,-0.4368290172350981,-0.4368290172350981,1.5736905199754574,98.877858099594,98.89928579086283,98.8671442539596,98.38582735755496,98.30986267271432,,,,,98.3520307226503,98.5088847604154,,,,,,,,,-1.7149608192425774,-0.0170558074705166,1408777.0,1.5736905199754574,,0.0109901395458012,,,,1.0202316817156596,1.0408726843763632,,,,,,,,,,,3597389.0,1312603.69072957,,,0.1163087675477045,1.2920256886313934,98.2946967158435,-2502844.0,98.38582735755496,98.34562147926836,99.03393125709538,97.46490912953848,0.6103364418789772,0.3725105722854901,98.30986267271432,98.30824214831524,100.1887567532556,96.83339298486742,1.0202316817156596,1.0408726843763632,,,,,,,98.24967220481626,97.46490912953848,98.34562147926836,96.97360838876357,100.54996353629892,,98.21624142608133,96.9103824236882,98.172530558192,97.22695204087712,100.82780748720296,,98.81886349126611,97.66444708489736,98.72212598120711,97.34699490675766,101.30200902147212,,97.93093422462805,96.29379404444838,98.07677668533675,96.6429766199428,99.55611712173496,,4163650.0,4997723.0,2502127.0,4168223.0,3239142.0,,0.0080517499301699,-0.0089552776878385,-0.0069502418927521,0.0014480067213802,0.0049786018950219,,2023,1,1,3,17,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.2775825435117387,True,False,False,False,False,,,,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,0.0257116264759249,0.0086116083411341,0.0343232348170591,False,True,,0.1931464984071224,1.5736905199754574,2.0,0.0,True,True,96.29379404444838,99.68613105085058,False,False,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.0012664360902835,fib_786,False,,,,,,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,False,True,99.0431240905532,0.0021057456141591,True,0.0021057456141591,97.703544289796,-0.0114479526094565,False,-0.0114479526094565,96.8301772605558,-0.0202845692455733,False,-0.0202845692455733
2023-01-18,SAMPLE,98.84685546713446,99.16284010765348,98.49068545646465,99.0431240905532,1985124,False,0.2081213734968514,0.0021057456141591,0.0021035316393636,0.1962686234187458,0.1962686234187458,0.6721546511888334,98.89888321822376,98.82676278205903,98.93494343630611,98.38766592424652,98.1952994064441,,,,,98.58239517861794,98.6060191840768,,,,,,,,-1.0081984366842944,-1.145632662702397,-0.0114347427778134,873682.0,0.6721546511888334,,0.0110267451442439,,,,0.8329356438125087,0.6937817867333584,,,,,,,,,,,3684757.2,1147436.2708013994,,,-0.5729004743843428,0.5387394317324354,98.32258473979184,-517720.0,98.38766592424652,98.34562147926836,99.0431240905532,97.46490912953848,0.6127857941636792,0.3755064295288109,98.1952994064441,98.30824214831524,99.0431240905532,96.83339298486742,0.8329356438125087,0.6937817867333584,,,,,,,98.83500271705635,98.24967220481626,97.46490912953848,99.03393125709538,100.1887567532556,,99.27183173429144,98.21624142608133,96.9103824236882,99.0677065362507,100.15952669037615,,99.68613105085058,98.81886349126611,97.66444708489736,99.10844290182968,100.4722146534093,,98.11244053087512,97.93093422462805,96.29379404444838,98.26960413881405,99.25285010510244,,4647919.0,4163650.0,4997723.0,2136160.0,1111442.0,,0.0059575823420547,0.0080517499301699,-0.0089552776878385,0.0212462225812208,-0.0035923114274718,,2023,1,1,3,18,2,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0.2919992044563069,False,False,False,False,False,Inside Bar,,,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,0.0277589188684231,0.0064921918225184,0.0342511106909415,False,False,,,,3.0,1.0,True,True,96.29379404444838,99.68613105085058,False,True,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.000837545865343,fib_786,False,,,,,,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,False,False,97.6974220234909,-0.0135870317038056,False,-0.0135870317038056,98.79649908148342,-0.0024900770380011,False,-0.0024900770380011,96.19375361899549,-0.028768988233374,False,-0.028768988233374
2023-01-19,SAMPLE,97.58380073199062,97.9929592319958,97.48560233034848,97.6974220234909,2455616,False,-1.3457020670623052,-0.0135870317038057,-0.0136801801217152,0.1136212915002801,0.1136212915002801,0.5073569016473414,97.72532786194506,97.73928078117214,97.71835140233152,98.25802603309104,98.0747547092812,,,,,98.28740412690894,98.4408197003339,,,,,,,,-2.8369393806674554,-1.2054469716287883,-0.0121881901291283,-631344.0,1.557521760204736,1.4978997133626208,0.0111179385223335,,,,0.8059468555747233,0.649550334010784,,,,,,,,,,,3621622.8,1200141.520938797,,,0.2370088719898606,0.6780430032636199,98.29032465383824,-2973336.0,98.25802603309104,98.24967220481626,99.0431240905532,97.46490912953848,0.6878702854459583,0.4731655295995042,98.0747547092812,98.26026751108918,99.0431240905532,96.83339298486742,0.8059468555747233,0.649550334010784,,,,,,,99.0431240905532,98.83500271705635,98.24967220481626,98.34562147926836,98.90286899511968,,98.84685546713446,99.27183173429144,98.21624142608133,98.172530558192,98.613172969898,,99.16284010765348,99.68613105085058,98.81886349126611,98.72212598120711,99.2953918830448,,98.49068545646465,98.11244053087512,97.93093422462805,98.07677668533675,98.37892717322993,,1985124.0,4647919.0,4163650.0,2502127.0,3086960.0,,0.0021057456141591,0.0059575823420547,0.0080517499301699,-0.0069502418927521,-0.0128346513102541,,2023,1,1,3,19,3,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,0.2239474640659507,False,False,False,False,False,Shooting Star,,,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,0.0143670933170071,0.0203557984046037,0.0347228917216109,False,False,,,,4.0,2.0,True,True,96.29379404444838,99.68613105085058,True,False,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.0011029486793517,fib_382,False,,,,,,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,True,False,97.703544289796,6.266558705727257e-05,True,6.266558705727257e-05,96.8301772605558,-0.0088768438815773,False,-0.0088768438815773,93.3919195092942,-0.0440697658650753,False,-0.0440697658650753
2023-01-20,SAMPLE,97.59302711407648,98.23058431386738,97.20988500105108,97.703544289796,4299201,False,0.0061222663050841,6.266558705725345e-05,6.266362365137773e-05,0.1105171757194938,0.1105171757194938,1.0206993128163049,97.71467120157148,97.72023465745924,97.7118894736276,98.30575306514254,98.0180228565246,,,,,98.09278418120462,98.30676962569063,,,,,,,56.19641941674393,-2.480530295011233,-0.5673185275661154,-0.005773008512406,-68966.0,1.0206993128163049,1.4638139704664554,0.0109675467635622,,,,0.8105626825034289,0.6570118622671545,,,,,,,,,,,3614726.2,1195564.2729215354,,,0.7507627414058224,1.1893573018061503,98.2405909153328,1325865.0,98.30575306514254,98.24967220481626,99.0431240905532,97.6974220234909,0.6244374170808688,0.3899220878506269,98.0180228565246,97.97660824730612,99.0431240905532,96.83339298486742,0.8105626825034289,0.6570118622671545,,,,,,,97.6974220234909,99.0431240905532,98.83500271705635,97.46490912953848,98.2708628173621,,97.58380073199062,98.84685546713446,99.27183173429144,96.9103824236882,97.95336357365628,,97.9929592319958,99.16284010765348,99.68613105085058,97.66444708489736,98.48016812651451,,97.48560233034848,98.49068545646465,98.11244053087512,96.29379404444838,97.43130383503409,,2455616.0,1985124.0,4647919.0,4997723.0,4368167.0,,-0.0135870317038057,0.0021057456141591,0.0059575823420547,-0.0089552776878385,-0.0063901703173926,,2023,1,1,3,20,4,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.1082759382041276,False,False,False,False,False,Outside Bar,,,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,0.0144288547114133,0.0202918612161508,0.0347207159275642,False,False,,,,5.0,3.0,True,True,96.29379404444838,99.68613105085058,True,True,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.0011655412270837,fib_382,False,,,,,,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,True,False,98.79649908148342,0.0111864395466109,True,0.0111864395466109,96.19375361899549,-0.0154527727911523,False,-0.0154527727911523,91.50761289961672,-0.0634156256583861,False,-0.0634156256583861
2023-01-23,SAMPLE,98.8512962654825,99.37942162427876,98.27570895297453,98.79649908148342,2308959,False,1.0929547916874327,0.011186439546611,0.0111243340620437,-0.054797183999085,-0.054797183999085,1.103712671304251,98.81720988624556,98.82756528862664,98.81203218505502,98.41511844047596,98.2143334661862,,,,,98.32735581463088,98.39581134492568,,,,,,,61.13726165578672,-0.1075498766790276,1.963106096616002,0.0202730280960286,-2482560.0,1.675877334482777,1.4789613536104784,0.0102967713945436,,,,0.7249831803222134,0.5256006117501111,,,,,,,,,,,3366470.2,1181723.865436592,,,-0.4629329961544017,0.6858694308358945,98.26615967366908,3634824.0,98.41511844047596,98.79649908148342,99.0431240905532,97.6974220234909,0.6590847848442751,0.4343927536132244,98.2143334661862,98.29764684204233,99.0431240905532,96.97360838876357,0.7249831803222134,0.5256006117501111,,,,,,,97.703544289796,97.6974220234909,99.0431240905532,98.24967220481626,96.83339298486742,,97.59302711407648,97.58380073199062,98.84685546713446,98.21624142608133,97.63474549045368,,98.23058431386738,97.9929592319958,99.16284010765348,98.81886349126611,97.82521128303604,,97.20988500105108,97.48560233034848,98.49068545646465,97.93093422462805,96.49709366631735,,4299201.0,2455616.0,1985124.0,4163650.0,4791519.0,,6.266558705725345e-05,-0.0135870317038057,0.0021057456141591,0.0080517499301699,-0.0146276301162252,,2023,1,1,4,23,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,-0.0496480519104048,False,False,False,False,False,Doji,,,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,0.0253319202633983,0.0090046912353991,0.0343366114987975,False,False,,,,6.0,4.0,True,True,96.29379404444838,99.68613105085058,False,True,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.0016566563746565,fib_786,False,,,,,,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,False,True,96.8301772605558,-0.0199027479638309,False,-0.0199027479638309,93.3919195092942,-0.0547041607995819,False,-0.0547041607995819,88.79501034292915,-0.1012332302413412,False,-0.1012332302413412
2023-01-24,SAMPLE,96.033671821183,97.0928162965138,95.72294271894964,96.8301772605558,4017699,False,-1.966321820927618,-0.0199027479638309,-0.020103475469561,0.7965054393728082,0.7965054393728082,1.3698735775641635,96.54864542533976,96.40787950773172,96.61902838414376,98.01415334917586,98.1999903533654,,,,,97.82829629660586,98.11115060231296,,,,,,,50.172603497991965,-1.4660353186110078,-0.1434311282077658,-0.0014790738489667,-150524.0,3.073556362533779,1.5928609971049998,0.0124296599650943,,,,0.753129614101999,0.5672042156374258,,,,,,,,,,,3351417.8,1171289.284765847,,,0.7400477877692935,1.1988057710978322,98.1431320151678,-382875.0,98.01415334917586,97.703544289796,99.0431240905532,96.8301772605558,0.9040798817490788,0.8173604325834283,98.1999903533654,98.29764684204233,99.0431240905532,96.8301772605558,0.753129614101999,0.5672042156374258,,,,,,,98.79649908148342,97.703544289796,97.6974220234909,98.83500271705635,96.97360838876357,,98.8512962654825,97.59302711407648,97.58380073199062,99.27183173429144,97.22695204087712,,99.37942162427876,98.23058431386738,97.9929592319958,99.68613105085058,97.34699490675766,,98.27570895297453,97.20988500105108,97.48560233034848,98.11244053087512,96.6429766199428,,2308959.0,4299201.0,2455616.0,4647919.0,4168223.0,,0.011186439546611,6.266558705725345e-05,-0.0135870317038057,0.0059575823420547,0.0014480067213802,,2023,1,1,4,24,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.5814444868621466,False,False,False,False,False,,,,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,0.0055394220198946,0.0294944600029991,0.0350338820228937,False,False,,,,7.0,5.0,True,True,96.29379404444838,99.68613105085058,False,False,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.0027285741375083,fib_236,False,,,,,,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,True,False,96.19375361899549,-0.0065725754053698,False,-0.0065725754053698,91.50761289961672,-0.0549680328129197,False,-0.0549680328129197,88.49237364631712,-0.0861074909715684,False,-0.0861074909715684
2023-01-25,SAMPLE,96.07605444301292,96.6567136631499,95.62964296004594,96.19375361899549,1506253,False,-0.6364236415603273,-0.0065725754053698,-0.0065942698904406,0.1176991759825512,0.1176991759825512,1.0270707031039592,96.1600367473971,96.14317831159792,96.16846596529668,97.44427925486433,97.91597258955542,,,,,97.2834487374024,97.7625329689825,,,,,,,47.220727075158855,-0.6605565974249219,-2.8401776380999024,-0.0286788336285137,-629907.0,1.200534300509858,1.5648376616339184,0.0100028289521644,,,,0.920610029790744,0.8475228269513146,,,,,,,,,,,3288427.1,1257659.6710335922,,,-0.6250956082075835,0.4580466448534012,98.09126903700869,-1889128.0,97.44427925486433,97.6974220234909,98.79649908148342,96.19375361899549,0.9875137599708323,0.9751834261317308,97.91597258955542,97.97660824730612,99.0431240905532,96.19375361899549,0.920610029790744,0.8475228269513146,,,,,,,96.8301772605558,98.79649908148342,97.703544289796,99.0431240905532,99.03393125709538,,96.033671821183,98.8512962654825,97.59302711407648,98.84685546713446,99.0677065362507,,97.0928162965138,99.37942162427876,98.23058431386738,99.16284010765348,99.10844290182968,,95.72294271894964,98.27570895297453,97.20988500105108,98.49068545646465,98.26960413881405,,4017699.0,2308959.0,4299201.0,1985124.0,2136160.0,,-0.0199027479638309,0.011186439546611,6.266558705725345e-05,0.0021057456141591,0.0212462225812208,,2023,1,1,4,25,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.114596955815064,False,False,False,True,False,,,,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,-0.0010399887902196,0.0363056570771499,0.0352656682869303,False,False,,,,8.0,6.0,True,True,96.29379404444838,99.68613105085058,False,False,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.0093626865059352,fib_236,False,,,,,,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,True,False,93.3919195092942,-0.0291269859454574,False,-0.0291269859454574,88.79501034292915,-0.0769150074481061,False,-0.0769150074481061,86.64120392415157,-0.0993053013886917,False,-0.0993053013886917
2023-01-26,SAMPLE,92.96472175021717,93.89655809686444,92.82122430292776,93.3919195092942,1250580,False,-2.801834109701275,-0.0291269859454573,-0.0295595977656819,0.4271977590770319,0.4271977590770319,1.075333793936693,93.36990063636216,93.3588911998961,93.37540535459516,96.58317875202496,97.420602392558,,,,,95.986272328033,96.9678759763119,,,,,,,36.92174039737708,-3.6934676753601994,-4.953701969974176,-0.0503703357146249,-1251547.0,3.372529316067713,1.693958494093475,0.0130151048314965,,,,1.6818061463933645,2.828471914046499,,,,,,,,,,,3163272.4,1398939.5428004428,,,-0.1697410727148759,0.3953437585710291,97.99093085311648,-3139708.0,96.58317875202496,96.8301772605558,98.79649908148342,93.3919195092942,2.034133818777996,4.137700392696352,97.420602392558,97.70048315664344,99.0431240905532,93.3919195092942,1.6818061463933645,2.828471914046499,,,,,,,96.19375361899549,96.8301772605558,98.79649908148342,97.6974220234909,98.34562147926836,,96.07605444301292,96.033671821183,98.8512962654825,97.58380073199062,98.172530558192,,96.6567136631499,97.0928162965138,99.37942162427876,97.9929592319958,98.72212598120711,,95.62964296004594,95.72294271894964,98.27570895297453,97.48560233034848,98.07677668533675,,1506253.0,4017699.0,2308959.0,2455616.0,2502127.0,,-0.0065725754053698,-0.0199027479638309,0.011186439546611,-0.0135870317038057,-0.0069502418927521,,2023,1,1,4,26,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.3972699095720802,False,False,False,True,False,,,,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,-0.0310720086962704,0.0673956759281512,0.0363236672318808,False,False,,,,9.0,7.0,True,True,96.29379404444838,99.68613105085058,False,False,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.0396443941629943,fib_236,False,,,,,,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,True,False,91.50761289961672,-0.0201763345220669,False,-0.0201763345220669,88.49237364631712,-0.0524622032475677,False,-0.0524622032475677,87.09810046238411,-0.0673914732664182,False,-0.0673914732664182
2023-01-27,SAMPLE,91.94990541589804,92.76012447800105,91.1674477293632,91.50761289961672,4662560,False,-1.8843066096774663,-0.0201763345220669,-0.0203826566932197,-0.4422925162812987,-0.4422925162812987,1.5926767486378424,91.81172836899366,91.96378610368212,91.73569950164944,95.34399247398912,96.82487276956584,97.7432244133632,,,,94.49338585189426,95.97510087145824,97.24932462346094,,,,,,31.885074939319185,-7.599737041580296,-5.957296229921738,-0.0611224725198689,-335163.0,2.224471779930994,1.7318523002247264,0.0138438547041457,,,,2.5137133012074724,6.318754560667369,2.172073677401676,4.717904060061239,97.7432244133632,102.08737176816656,93.39907705855984,0.0888889717088038,-0.2177025782575857,,,,3129756.1,1353378.7956121324,3175402.15,1308248.2089665304,2.7283180604199653,1.4897518691632232,97.53727331663134,-7802268.0,95.34399247398912,96.19375361899549,98.79649908148342,91.50761289961672,2.88872974663309,8.344759549082877,96.82487276956584,97.70048315664344,99.0431240905532,91.50761289961672,2.5137133012074724,6.318754560667369,97.7432244133632,98.26026751108918,100.54996353629892,91.50761289961672,2.172073677401676,4.717904060061239,93.3919195092942,96.19375361899549,96.8301772605558,97.703544289796,97.46490912953848,,92.96472175021717,96.07605444301292,96.033671821183,97.59302711407648,96.9103824236882,,93.89655809686444,96.6567136631499,97.0928162965138,98.23058431386738,97.66444708489736,,92.82122430292776,95.62964296004594,95.72294271894964,97.20988500105108,96.29379404444838,,1250580.0,1506253.0,4017699.0,4299201.0,4997723.0,,-0.0291269859454573,-0.0065725754053698,-0.0199027479638309,6.266558705725345e-05,-0.0089552776878385,,2023,1,1,4,27,4,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,-0.2777038822595829,False,False,False,True,False,,91.1674477293632,101.30200902147212,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,-0.052303638934195,0.0893752759150829,0.0370716369808878,False,False,,,,10.0,8.0,True,True,96.29379404444838,99.68613105085058,False,False,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.0610525452616846,fib_236,True,-2.422537046462419,Downtrend,False,True,False,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,False,False,False,,False,False,False,False,88.79501034292915,-0.0296434632128727,False,-0.0296434632128727,86.64120392415157,-0.0531803728811457,False,-0.0531803728811457,87.38322709232045,-0.0450715047262865,False,-0.0450715047262865
2023-01-30,SAMPLE,88.40971100464671,89.43552404665809,87.83970392951471,88.79501034292915,2212237,False,-2.7126025566875853,-0.0296434632128727,-0.0300917113216268,0.3852993382824365,0.3852993382824365,1.5958201171433757,88.69007943970064,88.6376139880864,88.71631216550777,93.34369472627829,95.87940658337712,97.18038266900786,,,,92.5939273489059,94.66962986627112,96.44415183483886,,,,,,26.31899413385804,-9.711272340022308,-9.454661861887118,-0.0962309761418587,-1951413.0,3.667908970102019,1.8701420623588187,0.0146410770983605,0.0132566164691959,,0.2117718372347099,3.5020369487511664,12.26426279041838,2.8841231955266493,8.31816660697485,97.18038266900786,102.94862906006117,91.41213627795456,0.1187121563556647,-0.2268562885147074,,,,2934614.8,1328190.536551457,3195563.05,1289049.2029483337,-0.5255316821660203,0.7538423782228592,97.23946433528312,-10014505.0,93.34369472627829,93.3919195092942,96.8301772605558,88.79501034292915,3.3295062650863563,11.085611969249298,95.87940658337712,97.26379964202334,99.0431240905532,88.79501034292915,3.5020369487511664,12.26426279041838,97.18038266900786,97.97660824730612,100.54996353629892,88.79501034292915,2.8841231955266493,8.31816660697485,91.50761289961672,93.3919195092942,96.19375361899549,98.79649908148342,98.24967220481626,100.05184523003622,91.94990541589804,92.96472175021717,96.07605444301292,98.8512962654825,98.21624142608133,100.80775998581812,92.76012447800105,93.89655809686444,96.6567136631499,99.37942162427876,98.81886349126611,100.99959778528104,91.1674477293632,92.82122430292776,95.62964296004594,98.27570895297453,97.93093422462805,99.41145607978608,4662560.0,1250580.0,1506253.0,2308959.0,4163650.0,1809019.0,-0.0201763345220669,-0.0291269859454573,-0.0065725754053698,0.011186439546611,0.0080517499301699,,2023,1,1,5,30,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.2414428381640833,False,False,False,True,False,,87.83970392951471,101.30200902147212,99.68613105085058,96.29379404444838,96.29379404444838,99.68613105085058,-0.0844505076643235,0.1226546476638673,0.0382041399995437,False,False,,,,11.0,9.0,True,True,96.29379404444838,99.68613105085058,False,False,97.0943855779593,97.58966678089402,97.98996254764948,98.39025831440492,98.9601709314805,100.60884671659196,101.78259532080712,105.17493232720932,0.0934666847042159,fib_236,True,-2.458120860116676,Downtrend,False,True,False,False,0.0,0.0,0.0,0.0,False,False,Neutral,Neutral,False,True,False,False,Unconfirmed Breakdown,False,False,True,False,88.49237364631712,-0.0034082624174853,False,-0.0034082624174853,87.09810046238411,-0.0191104193128816,False,-0.0191104193128816,87.15283067537553,-0.0184940534520067,False,-0.0184940534520067
